nama_tempat_wisata,kategori,preferensi,kecamatan,kabupaten_kota,rating,jumlah_rating,link,latitude,longitude,link_gambar
Curug Putri Pelangi,Alam,Wisata Alam,Cijeruk,Kabupaten Bogor,4.3,745.0,https://www.google.com/maps/place/Curug+Putri+Pelangi/data=!4m7!3m6!1s0x2e69cef6a5180b1b:0xa360f615def5f1fe!8m2!3d-6.683691!4d106.7754666!16s%2Fg%2F11g71v75l_!19sChIJGwsYpfbOaS4R_vH13hX2YKM?authuser=0&hl=id&rclk=1,-6.683691,106.7754666,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzxbLJZdMW4rUNjA5h2HfqT47vcD8GmhE45wOSuaCYBB90UWvLmyuzH4sFQe-StxMh5bK-WXOtZclxdUjOl1biqMqHUuB3dE-oWi64KvCNACIIJL0Qj9z_BK58toWP3jWNkB2r6=w1200-h800
Cihideung Gravity Park,Alam,Wisata Alam,Cijeruk,Kabupaten Bogor,4.3,137.0,https://www.google.com/maps/place/Cihideung+Gravity+Park/data=!4m7!3m6!1s0x2e69ceed9a89d1f5:0x703319aeed7e09c8!8m2!3d-6.6873733!4d106.7836198!16s%2Fg%2F11bttj0_q7!19sChIJ9dGJmu3OaS4RyAl-7a4ZM3A?authuser=0&hl=id&rclk=1,-6.6873733,106.7836198,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwTZkRwYlUAw0V5r-zJDzqL5LZ3FBAfultrQWk7MlOYrMFvmMxsrctAZKl4bCVb_MYIW8kdkVhOkMsVvQP3wMvhckaoQqy8YpQ_0IICzpFhdHAO0wOqVYfW7c1dPvb2FcDhz5eZDg=w1200-h800
Kampung Durian Rancamaya,Budaya,Wisata Budaya & Edukasi,Cijeruk,Kabupaten Bogor,4.0,152.0,https://www.google.com/maps/place/Kampung+Durian+Rancamaya/data=!4m7!3m6!1s0x2e69c9c4650391cb:0xd94de4970ef2c562!8m2!3d-6.6693526!4d106.830024!16s%2Fg%2F11t27p2w2f!19sChIJy5EDZcTJaS4RYsXyDpfkTdk?authuser=0&hl=id&rclk=1,-6.6693526,106.830024,https://images.unsplash.com/photo-1506744038136-46273834288b?q=80&w=2070&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
Wisata Alam Goa Lalay,Alam,Wisata Alam,Cileungsi,Kabupaten Bogor,4.4,1474.0,https://www.google.com/maps/place/Wisata+Alam+Goa+Lalay/data=!4m7!3m6!1s0x2e69bf39eb7db475:0xac8d10da60cac527!8m2!3d-6.4695462!4d106.9626687!16s%2Fg%2F11fwc6ky0l!19sChIJdbR96zm_aS4RJ8XKYNoQjaw?authuser=0&hl=id&rclk=1,-6.4695462,106.9626687,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxKIzwc4qRHfegj8RJKGp40AK06wLOzLTbL3dcziXgqxa905T_rXTq9p06S364hb05HlXMuQ8TDPvanoiAmiqHd3McIeTbi94q3rS1Adp8HEg-48qpWGGR_9xQLgHq9fqgMuIvd=w1200-h800
"HARVEST LAKE CILEUNGSI, JONGGOL",Alam,Wisata Alam,Cileungsi,Kabupaten Bogor,4.2,106.0,"https://www.google.com/maps/place/HARVEST+LAKE+CILEUNGSI,+JONGGOL/data=!4m7!3m6!1s0x2e69941f2c0886c3:0xc8419222f18b1f2c!8m2!3d-6.3932948!4d107.0011198!16s%2Fg%2F11dxh_lxzh!19sChIJw4YILB-UaS4RLB-L8SKSQcg?authuser=0&hl=id&rclk=1",-6.3932948,107.0011198,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxXi0BmA83Rh-PqBnPRyVNnk65YNYBg4UCB8chex6PTenLFAA8Dp6QodVILut_Yw_0Fsm1Jo3DxPCNvhRsoawlf-NKQOOS5n0SXyGYpV61nHd6nQk4cJWqnNAljIpasophnhKCi=w1200-h800
Wisata Pesona Alam Pulekan,Alam,Wisata Alam,Cileungsi,Kabupaten Bogor,4.5,171.0,https://www.google.com/maps/place/Wisata+Pesona+Alam+Pulekan/data=!4m7!3m6!1s0x2e69952f7cb6ec93:0x1aeb912e8e6f0f91!8m2!3d-6.4564433!4d106.9156006!16s%2Fg%2F11qnybv_pm!19sChIJk-y2fC-VaS4RkQ9vji6R6xo?authuser=0&hl=id&rclk=1,-6.4564433,106.9156006,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz2pQIOakrlpSH_wqkpBQgO4kX24ik8cbOTHShLLs96ikR3GmbgE0I8kaZl2IblPMOEEbqPMFFeAgUWDGbDFZNTEj_R4ZqBrcSBzEP6UcZsi8qQyKRWaqR6D0BuitYkR6vTAzty=w1200-h800
Dinonesia Harvest City,Umum,Lainnya,Cileungsi,Kabupaten Bogor,4.5,427.0,https://www.google.com/maps/place/Dinonesia+Harvest+City/data=!4m7!3m6!1s0x2e69950017e220cd:0xad034b088ad91f09!8m2!3d-6.3923346!4d107.0000044!16s%2Fg%2F11wn_k6jzj!19sChIJzSDiFwCVaS4RCR_ZighLA60?authuser=0&hl=id&rclk=1,-6.3923346,107.0000044,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwxKlcYgkMVpIzn0SDFF_50u-3DN4Mj2ypS6C1_s6u1gJqkt70yrOY5mCILwkT6W4K6D7ptP0fZuA-7u_f9R11eRafFE0eZf680EsNORsu_HqG1o3UJXARaU_aeKFX0KV40yps=w1200-h800
TAMAN WISATA SIGANTANG,Alam,Wisata Alam,Cileungsi,Kabupaten Bogor,4.4,249.0,https://www.google.com/maps/place/TAMAN+WISATA+SIGANTANG/data=!4m7!3m6!1s0x2e69bf7098c5ba97:0x292a150fad7dc937!8m2!3d-6.460724!4d106.9161454!16s%2Fg%2F11qbv6nkvq!19sChIJl7rFmHC_aS4RN8l9rQ8VKik?authuser=0&hl=id&rclk=1,-6.460724,106.9161454,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzW3PWhEdqfMsnu0szRQjr4ou-0mqdAfBFTyGsJx_MhttQSv3vLEQIArnJCRjW2xQou2o7IGqmgoTMcLhy9r4WImGfz-cSVLxTpHfYU27B1uHcYPijl3krE_SYDyrM4JxLX6Wz57A=w1200-h800
Citra Indah Waterpark,Rekreasi,Wisata Rekreasi,Cileungsi,Kabupaten Bogor,4.4,2755.0,https://www.google.com/maps/place/Citra+Indah+Waterpark/data=!4m7!3m6!1s0x2e69bd9cf0a376fb:0x4b0b9c1b27e7ea2b!8m2!3d-6.4471806!4d107.0350489!16s%2Fg%2F1tn_wrtd!19sChIJ-3aj8Jy9aS4RK-rnJxucC0s?authuser=0&hl=id&rclk=1,-6.4471806,107.0350489,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzBs4OsIEum7Na8YI-MUztxRRyWtNB9sps-l-3nQ2ClLzczeOjKI8X4H7U8hBWF3-ifg9GC4_isZF7K7wID9vViLY49MO_0aUTSTlBBMZzPDjRqZY-tj7PuclwEzyKmgPXa--q8=w1200-h800
Telaga Wisata Citra Indah City,Umum,Lainnya,Cileungsi,Kabupaten Bogor,4.1,378.0,https://www.google.com/maps/place/Telaga+Wisata+Citra+Indah+City/data=!4m7!3m6!1s0x2e69963c7da73bc1:0x855b458ff08dc1c9!8m2!3d-6.4446564!4d107.0338246!16s%2Fg%2F11g5_yxhfg!19sChIJwTunfTyWaS4RycGN8I9FW4U?authuser=0&hl=id&rclk=1,-6.4446564,107.0338246,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz9A0WK79N_lGj0Sc2gnOjCnGCJLunenVanQtZURr5iNJwbmw4CburPPLisXcU3SGGVVbQjL92UAEhgrhEqleIrmnq1wAXH0Cc72K9LqZ8YTon_RznZzgRa-8v_FDHRbWLuEJ4=w1200-h800
Tugu Tegar Beriman Kota Jonggol,Umum,Lainnya,Cileungsi,Kabupaten Bogor,4.5,704.0,https://www.google.com/maps/place/Tugu+Tegar+Beriman+Kota+Jonggol/data=!4m7!3m6!1s0x2e6997d67c276611:0x70a8f2396945bf29!8m2!3d-6.452621!4d107.0602209!16s%2Fg%2F11c5wlv_8l!19sChIJEWYnfNaXaS4RKb9FaTnyqHA?authuser=0&hl=id&rclk=1,-6.452621,107.0602209,https://images.unsplash.com/photo-1506744038136-46273834288b?q=80&w=2070&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
"Wisata Niagara Cipamingkis, Jonggol",Umum,Lainnya,Cileungsi,Kabupaten Bogor,4.3,536.0,"https://www.google.com/maps/place/Wisata+Niagara+Cipamingkis,+Jonggol/data=!4m7!3m6!1s0x2e69bdf909fc5045:0x5ab72c4d46030326!8m2!3d-6.5219043!4d107.0515299!16s%2Fg%2F11rzwwq14m!19sChIJRVD8Cfm9aS4RJgMDRk0st1o?authuser=0&hl=id&rclk=1",-6.5219043,107.0515299,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwocozleenCrbxaWv1_qpICHSqP8BLJhLvWFFz8XjmVNNASIP7Qp6popKZwyMTkpUh--2lTwhzS08zcsDopUamp2-e4p1sFp2XEzKpRgZrCENxua7VvTlj6SZVzWp8GPjn6eGlY=w1200-h800
Taman Venezia,Alam,Wisata Alam,Cileungsi,Kabupaten Bogor,4.2,407.0,https://www.google.com/maps/place/Taman+Venezia/data=!4m7!3m6!1s0x2e6995a3d04c805d:0xb447029ebb9525e0!8m2!3d-6.4346382!4d106.9659976!16s%2Fg%2F11c1rfj8nd!19sChIJXYBM0KOVaS4R4CWVu54CR7Q?authuser=0&hl=id&rclk=1,-6.4346382,106.9659976,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw0uSH8D9iL9gXV9Nszwx1e50VhD8zYUpHLcaHgfhRVTn637WgHmtt4DiRNyBxirZtv4VE34dVG-9xV3JHq7xNSB9v4XE0y20HuR8yg1QLDpnHpQWTtXVdNfpQByqPrNfJi2wkh=w1200-h800
Festival Oriental ( Kampung Cina Harvest ),Budaya,Wisata Budaya & Edukasi,Cileungsi,Kabupaten Bogor,4.3,1419.0,https://www.google.com/maps/place/Festival+Oriental+%28+Kampung+Cina+Harvest+%29/data=!4m7!3m6!1s0x2e6995d726edb5c9:0xe4ccfa86fee0781e!8m2!3d-6.3919826!4d107.0003788!16s%2Fg%2F11h008xntk!19sChIJybXtJteVaS4RHnjg_ob6zOQ?authuser=0&hl=id&rclk=1,-6.3919826,107.0003788,https://lh3.googleusercontent.com/p/AF1QipOLs7FA43Q1DIonbIrKqLyhLwYzeAPBAAXJ6okX=w1200-h800
Wisata Kuliner Kali Cibarengkok,Umum,Lainnya,Cileungsi,Kabupaten Bogor,4.4,1154.0,https://www.google.com/maps/place/Wisata+Kuliner+Kali+Cibarengkok/data=!4m7!3m6!1s0x2e69977460d5c851:0x76a1f70de8314c60!8m2!3d-6.4319514!4d107.0398678!16s%2Fg%2F11pcmg52bx!19sChIJUcjVYHSXaS4RYEwx6A33oXY?authuser=0&hl=id&rclk=1,-6.4319514,107.0398678,https://lh3.googleusercontent.com/p/AF1QipMbLpcFVI9EMq6PGn6OmYZWCOKk24uHpXcCtu2c=w1200-h800
Gua Stone,Umum,Lainnya,Cileungsi,Kabupaten Bogor,4.6,160.0,https://www.google.com/maps/place/Gua+Stone/data=!4m7!3m6!1s0x2e69bf5399f1c0ad:0xe319c29bac3a0b49!8m2!3d-6.4635057!4d106.9535465!16s%2Fg%2F11fmn0sxcx!19sChIJrcDxmVO_aS4RSQs6rJvCGeM?authuser=0&hl=id&rclk=1,-6.4635057,106.9535465,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxjt7Qp_5fVwWv0CnRTdwVKT19ivG1GyARvZH1SqDhorc0hYTt7DWlrleOpU6NwvhHNG3k0yAuC6E42heW4jL_xrmMdU_YXDikDMPKN56mwWHQn37HNWKH8NH-x49Xh2re9anhrTQ=w1200-h800
Taman Buah Mekarsari,Alam,Wisata Alam,Cileungsi,Kabupaten Bogor,4.3,27583.0,https://www.google.com/maps/place/Taman+Buah+Mekarsari/data=!4m7!3m6!1s0x2e6994366072f353:0x9e3572e06699db23!8m2!3d-6.4146557!4d106.9865573!16s%2Fg%2F11g8xk8n1n!19sChIJU_NyYDaUaS4RI9uZZuByNZ4?authuser=0&hl=id&rclk=1,-6.4146557,106.9865573,https://lh3.googleusercontent.com/p/AF1QipP6sGZdP8KaMNWwU3He3B0_zcBX50qQpiLYKBZa=w1200-h800
"WATER JOY Harvest City, Cileungsi",Umum,Lainnya,Cileungsi,Kabupaten Bogor,4.5,806.0,"https://www.google.com/maps/place/WATER+JOY+Harvest+City,+Cileungsi/data=!4m7!3m6!1s0x2e69958ee8eb4601:0x5fbb38f325678818!8m2!3d-6.392563!4d106.998838!16s%2Fg%2F11rz6phd0q!19sChIJAUbr6I6VaS4RGIhnJfM4u18?authuser=0&hl=id&rclk=1",-6.392563,106.998838,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzOYKTvmKQLde_9EGAVCiaM2RipFzzCSV3Te3uGH28dQTKRtKGGBoUfEKpJhtLtfJ5EzcOICZhbRI8qDr0v9bVJq_hTtVz4z81p-LLtpg5uTcKtAAysT0HI-2zhzaD3y62k_HgOiA=w1200-h800
"Pemandian Sodong, Bogor",Umum,Lainnya,Cileungsi,Kabupaten Bogor,4.1,4017.0,"https://www.google.com/maps/place/Pemandian+Sodong,+Bogor/data=!4m7!3m6!1s0x2e69be6608b0cc41:0xf72a1022cc7ad061!8m2!3d-6.488876!4d106.9886599!16s%2Fg%2F11bwn3sp9j!19sChIJQcywCGa-aS4RYdB6zCIQKvc?authuser=0&hl=id&rclk=1",-6.488876,106.9886599,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzpHekpGbPeANVxqyvHy4sxrptto1BXKWr3kyJpIfwgCL0EsNj7asgfe-R0e6zkhqLc6JI7fa5CMns4iwwUeegXfZucCHhDRZ64-nfwfXUqINvDKFF1TSlHgpwdGEHtFcGVl5WwUw=w1200-h800
CIBUBUR GARDEN Eat & Play Cileungsi,Alam,Wisata Alam,Cileungsi,Kabupaten Bogor,4.5,2329.0,https://www.google.com/maps/place/CIBUBUR+GARDEN+Eat+%26+Play+Cileungsi/data=!4m7!3m6!1s0x2e6995c8555fff53:0xe6bc669d0cc47220!8m2!3d-6.4001298!4d106.9580444!16s%2Fg%2F11scs3pk_n!19sChIJU_9fVciVaS4RIHLEDJ1mvOY?authuser=0&hl=id&rclk=1,-6.4001298,106.9580444,https://images.unsplash.com/photo-1506744038136-46273834288b?q=80&w=2070&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
ELDORADO WATERPARK,Rekreasi,Wisata Rekreasi,Cileungsi,Kabupaten Bogor,4.4,2018.0,https://www.google.com/maps/place/ELDORADO+WATERPARK/data=!4m7!3m6!1s0x2e69949300b0dceb:0xa3e4917fffdff4a8!8m2!3d-6.4000142!4d106.9458546!16s%2Fg%2F11cnch7d2k!19sChIJ69ywAJOUaS4RqPTf_3-R5KM?authuser=0&hl=id&rclk=1,-6.4000142,106.9458546,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz6Gw5HzDcl578lYqpQuNIsoZGZBIhi5sWp8a-c_gOfo_yYQQSltTrK2DoPVohR8l9wkMBy904WEhX1nimePCEnfrpyVHTn6D8I0kKEYN5Yi9Dnex-27WiScvxLGLqBKs7UwqDR5A=w1200-h800
Taman Wisata Hutan Jati Ciangsana,Alam,Wisata Alam,Cileungsi,Kabupaten Bogor,4.2,290.0,https://www.google.com/maps/place/Taman+Wisata+Hutan+Jati+Ciangsana/data=!4m7!3m6!1s0x2e69937027d6cb59:0x8beeadc381a7cdc2!8m2!3d-6.3695138!4d106.9439633!16s%2Fg%2F11p74f1jf7!19sChIJWcvWJ3CTaS4Rws2ngcOt7os?authuser=0&hl=id&rclk=1,-6.3695138,106.9439633,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzZ2wBPIQEPpV-DiX94U5VYFkiOPn2_TdOEdgRsKZ5YCb8fH7wnqBy9r1HndzAxqNkpPggteoHJGkb4F81ohbuhKNq0QbOMBoVrZVJ401aNkNUFVMsHpdxLMY3zFS4os1qqpGMHTw=w1200-h800
Water Kingdom Mekarsari,Alam,Wisata Alam,Cileungsi,Kabupaten Bogor,4.3,9330.0,https://www.google.com/maps/place/Water+Kingdom+Mekarsari/data=!4m7!3m6!1s0x2e699431c32b503f:0xfdf0d564220f8be6!8m2!3d-6.4106962!4d106.992344!16s%2Fg%2F12qgzsm91!19sChIJP1ArwzGUaS4R5osPImTV8P0?authuser=0&hl=id&rclk=1,-6.4106962,106.992344,https://lh3.googleusercontent.com/p/AF1QipM4GOAgvsQYMh_7Johgs5BUMLaNYZIqv43RkQQ4=w1200-h800
Bukit Alesano,Alam,Wisata Alam,Ciomas,Kabupaten Bogor,4.0,946.0,https://www.google.com/maps/place/Bukit+Alesano/data=!4m7!3m6!1s0x2e69ce7ff8bf3745:0x189a51db3c899c61!8m2!3d-6.7074452!4d106.7770772!16s%2Fg%2F11g7yctbkp!19sChIJRTe_-H_OaS4RYZyJPNtRmhg?authuser=0&hl=id&rclk=1,-6.7074452,106.7770772,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwyMlxM6Fw-k_a60IrSkXNJWXXDS6BQ23PRXIjeVacRemvxD9aMu0FW7Xv2Bgl5tne1ahvEtCePnZhrluYazqy1gPa9tHk35JWSDUOrkDOifCD7k-Zfj1i9iMqsdbv1xjbfMvCEZw=w1200-h800
Kebun Wisata Ilmiah,Alam,Wisata Alam,Ciomas,Kabupaten Bogor,4.6,213.0,https://www.google.com/maps/place/Kebun+Wisata+Ilmiah/data=!4m7!3m6!1s0x2e69c4494ebbe7bd:0x779b9b6ce8e7002c!8m2!3d-6.5812067!4d106.7874463!16s%2Fg%2F1hm2n_qsj!19sChIJvee7TknEaS4RLADn6Gybm3c?authuser=0&hl=id&rclk=1,-6.5812067,106.7874463,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxtDZsL104li5QAhff4VsjsOzb0sTLpnYYZFBYEFaXTcr8foRbk2nUaTOkDp7iwzuZtxxdYfmK3gMvru5P0IFsKrZVrePpVkvlmw6GwH9Ut2OwyI68EIPHR2yzh_dVbam8BgZ4=w1200-h800
Taman Heulang,Alam,Wisata Alam,Ciomas,Kabupaten Bogor,4.6,11928.0,https://www.google.com/maps/place/Taman+Heulang/data=!4m7!3m6!1s0x2e69c43c4d9f6e9f:0x7494ee2a6fb643fa!8m2!3d-6.5697211!4d106.8022947!16s%2Fg%2F11ckkwkxs6!19sChIJn26fTTzEaS4R-kO2byrulHQ?authuser=0&hl=id&rclk=1,-6.5697211,106.8022947,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyGiYhJY7uYP9QCp8sgjH-NYEDI-DbZO8r1DAm6Vf1osK51CReRNG4sykcNiv2_yt8HyuNAxq6TOgFMF-VM5DYDNnkvQQa60yPGLWOlqe3o63TF5LoIG_IbBj0loiph5G1HzdZEVQ=w1200-h800
Air Terjun Curug Daun,Alam,Wisata Alam,Ciomas,Kabupaten Bogor,4.5,128.0,https://www.google.com/maps/place/Air+Terjun+Curug+Daun/data=!4m7!3m6!1s0x2e69cf462e1c8d8b:0x27089fbbfa5231a6!8m2!3d-6.6721365!4d106.7271583!16s%2Fg%2F11hy9jv39_!19sChIJi40cLkbPaS4RpjFS-rufCCc?authuser=0&hl=id&rclk=1,-6.6721365,106.7271583,https://lh3.googleusercontent.com/p/AF1QipMUUqXWrciQoKdZd0QOspCXmDRo0KNCX9Xst6AA=w1200-h800
Museum & Monumen PETA,Budaya,Wisata Budaya & Edukasi,Ciomas,Kabupaten Bogor,4.6,1697.0,https://www.google.com/maps/place/Museum+%26+Monumen+PETA/data=!4m7!3m6!1s0x2e69c5cad48b2f63:0x1cc7fff1cbdf1d1c!8m2!3d-6.5851731!4d106.796318!16s%2Fg%2F1pzwxq7y0!19sChIJYy-L1MrFaS4RHB3fy_H_xxw?authuser=0&hl=id&rclk=1,-6.5851731,106.796318,https://images.unsplash.com/photo-1506744038136-46273834288b?q=80&w=2070&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D
Kampung Labirin,Budaya,Wisata Budaya & Edukasi,Ciomas,Kabupaten Bogor,4.6,116.0,https://www.google.com/maps/place/Kampung+Labirin/data=!4m7!3m6!1s0x2e69c58537bfad33:0x4de11d57679ee5a4!8m2!3d-6.6080272!4d106.8065876!16s%2Fg%2F11gxq9smck!19sChIJM62_N4XFaS4RpOWeZ1cd4U0?authuser=0&hl=id&rclk=1,-6.6080272,106.8065876,https://lh3.googleusercontent.com/p/AF1QipPoLraYLcd0ghFvq2ttPbNdwF0clqTof4Lt4xpS=w1200-h800
Panorama Hjp Land ( Wisata Pasiran Tengah),Umum,Lainnya,Ciomas,Kabupaten Bogor,4.7,371.0,https://www.google.com/maps/place/Panorama+Hjp+Land+%28+Wisata+Pasiran+Tengah%29/data=!4m7!3m6!1s0x2e69cf5e50319183:0xacbd76b55c6017f5!8m2!3d-6.6706844!4d106.7600928!16s%2Fg%2F11s5576p80!19sChIJg5ExUF7PaS4R9RdgXLV2vaw?authuser=0&hl=id&rclk=1,-6.6706844,106.7600928,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwE7eKHrGafBggdAkS4-yuzW-_v20zIQt2iCwc-kbYgJhVvvz49CEr37DTpYEaX90uMbQUztEv55IIdA2V6miKWHTavx-R4Py5IYdRlfBdOYvp-TyZ54WJriJDpYtYz5ATNoRW-ig=w1200-h800
The Jungle Waterpark Bogor,Rekreasi,Wisata Rekreasi,Ciomas,Kabupaten Bogor,4.5,26472.0,https://www.google.com/maps/place/The+Jungle+Waterpark+Bogor/data=!4m7!3m6!1s0x2e69cf5deba619f3:0x485a13f031e8b904!8m2!3d-6.6344794!4d106.7949215!16s%2Fg%2F1ptxr7qkm!19sChIJ8xmm613PaS4RBLnoMfATWkg?authuser=0&hl=id&rclk=1,-6.6344794,106.7949215,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy21uduS5ZOS7X5O59mi8JnYLgBFdMijqqOXyDjoZIyeRYTZargZAEjQymxLUSiHHPlH6OhkAnMvoJopnjMksyoOR3Sz_kZAZtGJkSwYRHwjXVZ7vVWajZEFLCinr3RHs2zWQof=w1200-h800
Wisata Jembatan Gantung Rawayan Bogor,Umum,Lainnya,Ciomas,Kabupaten Bogor,4.6,173.0,https://www.google.com/maps/place/Wisata+Jembatan+Gantung+Rawayan+Bogor/data=!4m7!3m6!1s0x2e69dde4946d22a3:0xbaa4717fc76b3b3f!8m2!3d-6.5280797!4d106.6934433!16s%2Fg%2F11rpd9t4hw!19sChIJoyJtlOTdaS4RPztrx39xpLo?authuser=0&hl=id&rclk=1,-6.5280797,106.6934433,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwfj8hsr5L6tbY03KQSMb2YeBGVhGT2zpy8PX5g-tKtmgyx610HLvepmmuzDYHELJtoJP9kgeLCHVLBF0puKCJf-t1Dl06HO1sTJV2VD6MPXB697704uCf-SmrvPrPsZ8r1bVr0=w1200-h800
Kebun Durian Warso Farm,Rekreasi,Wisata Rekreasi,Ciomas,Kabupaten Bogor,4.3,8769.0,https://www.google.com/maps/place/Kebun+Durian+Warso+Farm/data=!4m7!3m6!1s0x2e69ceeb2a8151c5:0xded51ce05318290b!8m2!3d-6.6902121!4d106.7911815!16s%2Fg%2F11b66smtbx!19sChIJxVGBKuvOaS4RCykYU-Ac1d4?authuser=0&hl=id&rclk=1,-6.6902121,106.7911815,https://lh3.googleusercontent.com/p/AF1QipMen8NLrNjx3q_H59DXeZ3IXiCmisdunygh4yPn=w1200-h800
Kebon Camara Hejo,Umum,Lainnya,Ciomas,Kabupaten Bogor,4.6,260.0,https://www.google.com/maps/place/Kebon+Camara+Hejo/data=!4m7!3m6!1s0x2e69c57217fd51e9:0x32d3b66d7a679c27!8m2!3d-6.6220809!4d106.7420768!16s%2Fg%2F11rc1s8lw8!19sChIJ6VH9F3LFaS4RJ5xnem220zI?authuser=0&hl=id&rclk=1,-6.6220809,106.7420768,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzARxuTUs6OJ0n9urDOt7-Dz9Dx6NDUveIcpSefe3hCO2AViuZcVvWvXJbZKym1sWx-01YnpyPLCm1o2DGAiszAJchs_R4aXttfqW5E3WQ0fdRPK7GroI_wVfweDjIGwxD4oFSu=w1200-h800
Saung Eling,Umum,Lainnya,Ciomas,Kabupaten Bogor,4.6,316.0,https://www.google.com/maps/place/Saung+Eling/data=!4m7!3m6!1s0x2e69cf72ccdeb2ed:0x9a612e071d317655!8m2!3d-6.6554174!4d106.783471!16s%2Fg%2F11jvgnznwy!19sChIJ7bLezHLPaS4RVXYxHQcuYZo?authuser=0&hl=id&rclk=1,-6.6554174,106.783471,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxIKx6FLLsgI3I6xhK43GutvQoqRwk1HOstdeiEl0s70g1iebWHnTwwUoSzxxhYJ3G_s_f4Ye4d52NjEeOP0qjnZN4Ss-Tu8BnZiXuYL_L8Cm9EWFonmaFPN5zK9TC4GoerhnOLig=w1200-h800
Situ Tamansari,Alam,Wisata Alam,Ciomas,Kabupaten Bogor,4.4,2291.0,https://www.google.com/maps/place/Situ+Tamansari/data=!4m7!3m6!1s0x2e69cfbc3725ba6f:0x27fb72460353c648!8m2!3d-6.6535309!4d106.7540144!16s%2Fg%2F11b7dypskz!19sChIJb7olN7zPaS4RSMZTA0Zy-yc?authuser=0&hl=id&rclk=1,-6.6535309,106.7540144,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSywx3N8pAjs6zAALX07nzEu4uLrW9IymnTatchwZhLQ8XsgMXkSssMuSiIFoc01xUM3Vr0bHGUJrZq781y8Tx4aPV_c7_8RA0wSdSB3rVOwaRbgObVMZraIUoY2xM3CcxUR7gqK=w1200-h800
Griya Anggrek Kebon Raya Bogor,Umum,Lainnya,Ciomas,Kabupaten Bogor,4.7,285.0,https://www.google.com/maps/place/Griya+Anggrek+Kebon+Raya+Bogor/data=!4m7!3m6!1s0x2e69c5c7aaaaaaab:0x7437a9c97ffbc31e!8m2!3d-6.595424!4d106.8029573!16s%2Fg%2F1pztd4f8r!19sChIJq6qqqsfFaS4RHsP7f8mpN3Q?authuser=0&hl=id&rclk=1,-6.595424,106.8029573,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSysr9tZhvHuhGgrlNRWq6s5um_AR0ND05ejb1Cg5ODhY3bCqCUYuLLpRR0TlvRONy3lbbE3juPmNuiKUsoICxONPK2WEEw4vmgMJfl9pEczQ6b2Rn3n2wU9K1ZHHS3bxUi_6VVo9dwGqgEC=w1200-h800
ECOART PARK Sentul City,Alam,Wisata Alam,Ciomas,Kabupaten Bogor,4.4,11796.0,https://www.google.com/maps/place/ECOART+PARK+Sentul+City/data=!4m7!3m6!1s0x2e69c6ebc0f289c5:0xf894747033caad39!8m2!3d-6.5687222!4d106.8457512!16s%2Fg%2F11b6x9_n9z!19sChIJxYnywOvGaS4ROa3KM3B0lPg?authuser=0&hl=id&rclk=1,-6.5687222,106.8457512,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzQ63qjjoYG4e8I_ySV-7sqrflpXdSz1zCcXdukUwM36qL8TljmZ6I9EHc_YrMxkQgZlR3fWmaMF4Gn3ebFqqZw53itQD3RtPEI9DRcA9OOPWA04ESQX-MF1b362wUBtwyRsjKJqQ=w1200-h800
